id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1591,Bed and breakfast in Victoria · ★4.33 · 1 bedroom · 2 beds · 1 private bath,1748,Jeff,Victoria,Rockland,48.42039,-123.33854,Private room,266,1,6,2023-06-22,0.24,8,216,1,
19898,Rental unit in Victoria · 1 bedroom · 1 bed · 1 bath,69729,Ryan,Victoria,Rockland,48.42515,-123.33977,Private room,279,2,0,,,1,0,0,
41168,Rental unit in Victoria · ★4.26 · 1 bedroom · 1 bed · 1 bath,173169,Ocean Island Garden Suites,Victoria,James Bay,48.41333,-123.37065,Entire home/apt,226,1,62,2023-08-27,0.50,4,3,9,
83515,Guest suite in Salt Spring Island · ★4.86 · 1 bedroom · 1 bath,455118,Celia,Salt Spring Island,Salt Spring Island,48.86222,-123.49996,Entire home/apt,195,2,128,2023-09-15,0.85,2,0,38,
116831,Rental unit in Victoria · ★4.87 · Studio · 1 bed · 1 bath,590251,Agi & Marco,Victoria,Downtown,48.42852,-123.36961,Entire home/apt,118,1,573,2023-09-13,7.05,1,357,84,
168460,Home in Victoria · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,802981,Deborah,Victoria,James Bay,48.4162,-123.3679,Entire home/apt,200,90,65,2018-08-26,0.48,1,358,0,
185732,Home in Victoria · ★4.72 · 2 bedrooms · 2 beds · 1 private bath,880366,Peter,Highlands,Highlands,48.50589,-123.46357,Private room,199,1,52,2019-09-22,0.35,3,266,0,
193366,Guest suite in Victoria · ★4.75 · 2 bedrooms · 3 beds · 2 baths,937766,Sandra,Victoria,Rockland,48.42574,-123.3376,Entire home/apt,130,30,156,2023-03-16,1.10,1,22,2,
201427,Home in Victoria · ★4.63 · 1 bedroom · 1 bed · 1 private bath,880366,Peter,Highlands,Highlands,48.50459,-123.46259,Private room,69,1,52,2020-02-22,0.38,3,266,0,
201441,Home in Victoria · ★4.67 · 1 bedroom · 1 bed · 1 private bath,880366,Peter,Highlands,Highlands,48.50474,-123.46352,Private room,139,1,12,2019-07-26,0.12,3,266,0,
